customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Risk_Tier,Revenue_At_Risk,Retention_Action
2522-WLNSF,Female,1,Yes,No,34,One year,DSL,Bank transfer (automatic),64.2,2106.3,No,0.1746,No,Low,134.51,Standard engagement — quarterly check-in
3841-CONLJ,Female,0,Yes,No,1,Month-to-month,DSL,Electronic check,35.0,35.0,No,0.7854,Yes,Critical,329.87,Immediate call — offer 2-year contract discount
5057-LCOUI,Female,0,No,No,39,Month-to-month,DSL,Electronic check,50.75,2011.4,Yes,0.6257,Yes,High,381.05,Send retention offer — add TechSupport bundle
0193-ESZXP,Female,1,Yes,No,58,One year,Fiber optic,Credit card (automatic),105.5,6205.5,Yes,0.2991,No,Medium,378.66,Loyalty email — highlight service value
4475-NVTLU,Male,0,Yes,Yes,45,Two year,No,Electronic check,19.2,903.7,No,0.018,No,Low,4.15,Standard engagement — quarterly check-in
4369-HTUIF,Male,1,No,No,6,Month-to-month,Fiber optic,Bank transfer (automatic),85.15,503.6,Yes,0.7962,Yes,Critical,813.56,Immediate call — offer 2-year contract discount
9386-LDCZR,Male,0,No,No,43,One year,Fiber optic,Credit card (automatic),90.65,3882.3,No,0.2042,No,Low,222.13,Standard engagement — quarterly check-in
9585-KKMFD,Male,0,Yes,Yes,41,Two year,No,Mailed check,20.0,879.8,No,0.0336,No,Low,8.06,Standard engagement — quarterly check-in
5399-ZIMKF,Male,0,No,No,5,Month-to-month,Fiber optic,Electronic check,74.65,383.65,No,0.8013,Yes,Critical,717.8,Immediate call — offer 2-year contract discount
0336-KXKFK,Male,0,No,No,72,Two year,DSL,Credit card (automatic),61.2,4390.25,No,0.0512,No,Low,37.6,Standard engagement — quarterly check-in
5619-XZZKR,Male,0,No,No,4,One year,No,Mailed check,19.95,68.2,No,0.2228,No,Low,53.34,Standard engagement — quarterly check-in
3948-FVVRP,Male,0,Yes,Yes,9,Month-to-month,DSL,Mailed check,54.8,452.8,No,0.3823,No,Medium,251.4,Loyalty email — highlight service value
5327-XOKKY,Male,1,Yes,No,72,Two year,DSL,Credit card (automatic),73.45,5329.0,No,0.1149,No,Low,101.27,Standard engagement — quarterly check-in
0983-TATYJ,Female,0,Yes,No,33,One year,DSL,Mailed check,51.45,1758.9,No,0.2176,No,Low,134.35,Standard engagement — quarterly check-in
1813-JYWTO,Female,0,Yes,No,72,Two year,Fiber optic,Bank transfer (automatic),80.45,5737.6,No,0.0662,No,Low,63.91,Standard engagement — quarterly check-in
0156-FVPTA,Male,0,Yes,No,22,Month-to-month,DSL,Electronic check,54.2,1152.7,Yes,0.3323,No,Medium,216.13,Loyalty email — highlight service value
1984-FCOWB,Female,0,Yes,No,70,One year,Fiber optic,Electronic check,109.5,7674.55,Yes,0.3614,No,Medium,474.88,Loyalty email — highlight service value
0654-HMSHN,Male,0,Yes,Yes,21,Month-to-month,Fiber optic,Electronic check,104.4,2157.95,Yes,0.7608,Yes,Critical,953.13,Immediate call — offer 2-year contract discount
6719-OXYBR,Male,0,No,No,15,Month-to-month,Fiber optic,Electronic check,85.3,1219.85,No,0.7547,Yes,Critical,772.51,Immediate call — offer 2-year contract discount
3312-ZWLGF,Male,1,Yes,No,29,Month-to-month,Fiber optic,Electronic check,79.3,2414.55,No,0.7185,Yes,Critical,683.72,Immediate call — offer 2-year contract discount
6476-YHMGA,Female,0,Yes,Yes,15,Month-to-month,DSL,Bank transfer (automatic),76.5,1155.6,No,0.3768,No,Medium,345.9,Loyalty email — highlight service value
5287-QWLKY,Male,1,Yes,Yes,71,Month-to-month,Fiber optic,Credit card (automatic),105.1,7548.1,Yes,0.4996,No,Medium,630.1,Loyalty email — highlight service value
0795-XCCTE,Male,1,No,No,72,Two year,No,Bank transfer (automatic),25.4,1809.35,No,0.0106,No,Low,3.23,Standard engagement — quarterly check-in
0168-XZKBB,Female,0,Yes,No,19,Month-to-month,Fiber optic,Electronic check,86.85,1564.4,No,0.8497,Yes,Critical,885.56,Immediate call — offer 2-year contract discount
3785-NRHYR,Male,0,No,No,1,Month-to-month,No,Mailed check,19.65,19.65,No,0.4082,No,Medium,96.25,Loyalty email — highlight service value
5196-SGOAK,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,75.7,75.7,Yes,0.8195,Yes,Critical,744.43,Immediate call — offer 2-year contract discount
4537-DKTAL,Female,0,No,No,2,Month-to-month,DSL,Electronic check,45.55,84.4,No,0.6079,Yes,High,332.28,Send retention offer — add TechSupport bundle
7072-MBHEV,Female,1,Yes,Yes,11,Month-to-month,Fiber optic,Credit card (automatic),78.1,864.85,No,0.8026,Yes,Critical,752.2,Immediate call — offer 2-year contract discount
5602-BVFMK,Female,0,No,No,12,One year,No,Mailed check,19.3,228.75,No,0.1649,No,Low,38.19,Standard engagement — quarterly check-in
6297-NOOPG,Female,0,Yes,No,70,Two year,Fiber optic,Electronic check,110.5,7752.05,No,0.2157,No,Low,286.02,Standard engagement — quarterly check-in
1891-UAWWU,Female,1,Yes,No,20,Month-to-month,Fiber optic,Electronic check,90.8,1951.0,Yes,0.8154,Yes,Critical,888.46,Immediate call — offer 2-year contract discount
8204-TIFGJ,Female,0,No,No,23,Month-to-month,No,Bank transfer (automatic),20.3,470.6,No,0.238,No,Low,57.98,Standard engagement — quarterly check-in
8050-DVOJX,Male,1,No,No,49,Two year,DSL,Credit card (automatic),81.35,4060.9,No,0.0552,No,Low,53.89,Standard engagement — quarterly check-in
6108-OQZDQ,Female,0,Yes,Yes,4,Month-to-month,Fiber optic,Electronic check,97.95,384.5,Yes,0.8743,Yes,Critical,1027.65,Immediate call — offer 2-year contract discount
0363-QJVFX,Male,0,No,No,32,Month-to-month,Fiber optic,Credit card (automatic),108.15,3432.9,Yes,0.6411,Yes,High,832.02,Send retention offer — add TechSupport bundle
8903-XEBGX,Male,0,No,Yes,2,Month-to-month,DSL,Electronic check,55.3,108.65,No,0.7008,Yes,Critical,465.05,Immediate call — offer 2-year contract discount
8169-SAEJD,Male,1,Yes,No,69,Two year,DSL,Credit card (automatic),56.55,3952.65,No,0.0604,No,Low,40.99,Standard engagement — quarterly check-in
9840-DVNDC,Male,0,No,No,6,Month-to-month,Fiber optic,Credit card (automatic),80.5,463.05,Yes,0.849,Yes,Critical,820.13,Immediate call — offer 2-year contract discount
1089-XZWHH,Female,0,Yes,Yes,24,Two year,No,Mailed check,19.7,494.05,No,0.0627,No,Low,14.82,Standard engagement — quarterly check-in
2325-WINES,Female,0,No,No,32,One year,Fiber optic,Credit card (automatic),104.05,3416.85,No,0.6445,Yes,High,804.72,Send retention offer — add TechSupport bundle
6064-ZATLR,Female,0,No,No,27,Two year,DSL,Bank transfer (automatic),52.85,1498.65,No,0.0582,No,Low,36.91,Standard engagement — quarterly check-in
3096-JRDSO,Female,1,Yes,No,27,Month-to-month,Fiber optic,Bank transfer (automatic),104.3,2867.75,Yes,0.7291,Yes,Critical,912.54,Immediate call — offer 2-year contract discount
7824-PANSQ,Male,0,No,No,58,Month-to-month,Fiber optic,Bank transfer (automatic),80.65,4807.35,No,0.3512,No,Medium,339.89,Loyalty email — highlight service value
8042-JVNFH,Male,0,No,No,1,Month-to-month,Fiber optic,Mailed check,71.35,71.35,Yes,0.859,Yes,Critical,735.48,Immediate call — offer 2-year contract discount
9648-BCHKM,Female,0,Yes,Yes,18,Two year,No,Credit card (automatic),24.65,471.35,No,0.0874,No,Low,25.85,Standard engagement — quarterly check-in
2888-ADFAO,Female,0,Yes,Yes,47,Two year,No,Bank transfer (automatic),21.3,1041.8,No,0.0211,No,Low,5.39,Standard engagement — quarterly check-in
8707-HOEDG,Female,0,Yes,Yes,70,Two year,Fiber optic,Electronic check,110.2,7689.8,No,0.1743,No,Low,230.49,Standard engagement — quarterly check-in
3374-LXDEV,Female,0,No,No,13,Month-to-month,Fiber optic,Electronic check,89.4,1132.35,Yes,0.6447,Yes,High,691.63,Send retention offer — add TechSupport bundle
4072-IPYLT,Female,0,Yes,Yes,36,Month-to-month,DSL,Credit card (automatic),51.05,1815.0,No,0.1841,No,Low,112.78,Standard engagement — quarterly check-in
7167-PCEYD,Male,0,No,No,67,Two year,No,Mailed check,19.8,1311.3,No,0.0143,No,Low,3.4,Standard engagement — quarterly check-in
4936-YPJNK,Female,0,No,No,10,Month-to-month,No,Mailed check,19.9,199.45,No,0.4017,No,Medium,95.93,Loyalty email — highlight service value
1580-BMCMR,Male,1,No,No,19,Month-to-month,Fiber optic,Electronic check,87.3,1637.3,No,0.7722,Yes,Critical,808.96,Immediate call — offer 2-year contract discount
4817-KEQSP,Female,0,Yes,Yes,71,Two year,No,Bank transfer (automatic),19.85,1326.35,No,0.0052,No,Low,1.24,Standard engagement — quarterly check-in
6408-WHTEF,Male,0,Yes,Yes,72,Two year,DSL,Mailed check,89.4,6376.55,No,0.0439,No,Low,47.1,Standard engagement — quarterly check-in
9251-AWQGT,Female,0,Yes,Yes,48,Two year,No,Mailed check,20.0,935.9,No,0.0171,No,Low,4.1,Standard engagement — quarterly check-in
8749-CLJXC,Male,0,No,No,1,Month-to-month,No,Mailed check,20.05,20.05,No,0.4106,No,Medium,98.79,Loyalty email — highlight service value
7989-VCQOH,Male,0,Yes,Yes,18,Month-to-month,DSL,Electronic check,83.25,1611.15,No,0.3829,No,Medium,382.52,Loyalty email — highlight service value
5049-GLYVG,Male,0,No,No,1,Month-to-month,No,Mailed check,20.6,20.6,Yes,0.4139,No,Medium,102.32,Loyalty email — highlight service value
4199-QHJNM,Male,1,Yes,No,67,Two year,Fiber optic,Bank transfer (automatic),102.9,6989.7,No,0.1626,No,Low,200.78,Standard engagement — quarterly check-in
8882-TLVRW,Male,0,Yes,Yes,69,Two year,DSL,Mailed check,39.1,2779.5,No,0.0168,No,Low,7.88,Standard engagement — quarterly check-in
5883-GTGVD,Male,0,No,No,19,Month-to-month,Fiber optic,Electronic check,99.95,1931.75,Yes,0.8635,Yes,Critical,1035.68,Immediate call — offer 2-year contract discount
5135-GRQJV,Male,1,Yes,No,72,Two year,Fiber optic,Mailed check,114.5,8331.95,No,0.1873,No,Low,257.35,Standard engagement — quarterly check-in
2384-OVPSA,Female,1,No,No,38,Two year,No,Mailed check,20.2,735.9,No,0.0369,No,Low,8.94,Standard engagement — quarterly check-in
1371-WEPDS,Male,1,Yes,No,40,One year,DSL,Electronic check,55.8,2283.3,No,0.2488,No,Low,166.6,Standard engagement — quarterly check-in
3580-GICBM,Female,0,Yes,Yes,61,Two year,No,Mailed check,24.2,1445.2,No,0.0191,No,Low,5.55,Standard engagement — quarterly check-in
4817-QRJSX,Female,0,No,No,10,Month-to-month,Fiber optic,Credit card (automatic),81.0,818.05,Yes,0.8076,Yes,Critical,784.99,Immediate call — offer 2-year contract discount
9730-DRTMJ,Male,0,Yes,No,32,One year,DSL,Credit card (automatic),72.8,2333.05,No,0.2377,No,Low,207.65,Standard engagement — quarterly check-in
4686-UXDML,Female,0,No,No,21,Month-to-month,Fiber optic,Credit card (automatic),99.85,1992.55,No,0.8394,Yes,Critical,1005.77,Immediate call — offer 2-year contract discount
3349-ANQNH,Female,1,No,No,59,One year,Fiber optic,Electronic check,99.5,5890.0,No,0.5691,Yes,High,679.51,Send retention offer — add TechSupport bundle
2398-YPMUR,Female,1,Yes,No,13,Month-to-month,Fiber optic,Electronic check,70.15,916.75,Yes,0.8166,Yes,Critical,687.41,Immediate call — offer 2-year contract discount
0932-YIXYU,Female,0,No,No,47,Two year,No,Credit card (automatic),20.25,1029.8,No,0.0191,No,Low,4.64,Standard engagement — quarterly check-in
7480-SPLEF,Male,0,Yes,Yes,69,Two year,No,Bank transfer (automatic),26.0,1796.55,No,0.0121,No,Low,3.78,Standard engagement — quarterly check-in
7636-XUHWW,Male,0,No,No,2,Month-to-month,No,Credit card (automatic),19.9,33.7,No,0.4489,No,Medium,107.2,Loyalty email — highlight service value
1431-CYWMH,Female,0,Yes,Yes,22,Month-to-month,No,Bank transfer (automatic),19.05,454.05,No,0.1509,No,Low,34.5,Standard engagement — quarterly check-in
5937-EORGB,Male,1,Yes,No,15,Month-to-month,Fiber optic,Electronic check,96.5,1392.25,No,0.8271,Yes,Critical,957.78,Immediate call — offer 2-year contract discount
6349-JDHQP,Female,0,No,No,53,Two year,No,Credit card (automatic),19.85,1049.6,No,0.0146,No,Low,3.48,Standard engagement — quarterly check-in
5539-HIVAK,Female,1,Yes,No,28,Month-to-month,No,Mailed check,25.7,734.6,No,0.2721,No,Medium,83.92,Loyalty email — highlight service value
5847-MXBEO,Male,0,No,No,22,One year,No,Mailed check,20.3,475.1,No,0.1223,No,Low,29.79,Standard engagement — quarterly check-in
9985-MWVIX,Female,0,No,No,1,Month-to-month,Fiber optic,Mailed check,70.15,70.15,Yes,0.8517,Yes,Critical,716.96,Immediate call — offer 2-year contract discount
4583-PARNH,Male,1,Yes,No,16,Month-to-month,Fiber optic,Electronic check,91.55,1540.05,No,0.7965,Yes,Critical,875.03,Immediate call — offer 2-year contract discount
1116-FRYVH,Female,0,Yes,Yes,48,Two year,DSL,Mailed check,39.4,1978.65,No,0.0318,No,Low,15.04,Standard engagement — quarterly check-in
1421-HCERK,Male,1,Yes,No,30,Month-to-month,Fiber optic,Bank transfer (automatic),105.7,3181.8,No,0.62,Yes,High,786.41,Send retention offer — add TechSupport bundle
9633-XQABV,Female,0,No,No,3,Month-to-month,Fiber optic,Electronic check,70.25,229.7,No,0.8334,Yes,Critical,702.56,Immediate call — offer 2-year contract discount
0716-BQNDX,Male,1,No,No,57,Two year,Fiber optic,Electronic check,93.75,5625.55,No,0.1376,No,Low,154.8,Standard engagement — quarterly check-in
1265-XTECC,Female,1,Yes,No,68,One year,Fiber optic,Credit card (automatic),96.55,6581.9,Yes,0.308,No,Medium,356.85,Loyalty email — highlight service value
1183-CANVH,Female,0,Yes,No,23,One year,DSL,Bank transfer (automatic),60.0,1347.15,No,0.2143,No,Low,154.3,Standard engagement — quarterly check-in
1972-XMUWV,Female,0,Yes,No,65,Two year,DSL,Credit card (automatic),59.8,3808.2,No,0.0457,No,Low,32.79,Standard engagement — quarterly check-in
8679-LZBMD,Male,0,Yes,No,44,One year,Fiber optic,Bank transfer (automatic),90.65,3974.15,No,0.5366,Yes,High,583.71,Send retention offer — add TechSupport bundle
3407-JMJQQ,Female,0,Yes,Yes,71,Two year,Fiber optic,Bank transfer (automatic),109.0,7661.8,No,0.1347,No,Low,176.19,Standard engagement — quarterly check-in
6252-DFGTK,Female,0,Yes,No,37,One year,DSL,Credit card (automatic),68.1,2479.25,No,0.1136,No,Low,92.83,Standard engagement — quarterly check-in
1539-LNKHM,Female,0,No,No,12,Month-to-month,No,Mailed check,20.4,266.6,No,0.3041,No,Medium,74.44,Loyalty email — highlight service value
8645-KOMJQ,Male,0,Yes,Yes,69,Two year,DSL,Bank transfer (automatic),81.95,5601.4,No,0.0499,No,Low,49.07,Standard engagement — quarterly check-in
0289-IVARM,Female,0,No,No,35,Month-to-month,DSL,Electronic check,60.55,1982.6,No,0.205,No,Low,148.95,Standard engagement — quarterly check-in
9761-XUJWD,Male,0,No,No,5,Month-to-month,DSL,Bank transfer (automatic),65.6,339.9,No,0.5731,Yes,High,451.14,Send retention offer — add TechSupport bundle
4057-FKCZK,Male,0,Yes,Yes,58,Two year,Fiber optic,Bank transfer (automatic),82.5,4828.05,No,0.1448,No,Low,143.35,Standard engagement — quarterly check-in
4291-TPNFG,Male,0,Yes,No,72,Two year,DSL,Bank transfer (automatic),82.3,5980.55,No,0.0343,No,Low,33.87,Standard engagement — quarterly check-in
6087-YPWHO,Male,0,Yes,No,72,Two year,DSL,Mailed check,68.15,4808.7,No,0.0172,No,Low,14.07,Standard engagement — quarterly check-in
3090-QFUVD,Female,0,No,No,1,Month-to-month,No,Credit card (automatic),20.3,20.3,No,0.3666,No,Medium,89.3,Loyalty email — highlight service value
2237-ZFSMY,Female,0,No,No,39,One year,Fiber optic,Electronic check,95.55,3692.85,Yes,0.322,No,Medium,369.21,Loyalty email — highlight service value
1722-LDZJS,Male,0,Yes,Yes,53,One year,No,Credit card (automatic),20.2,1068.15,No,0.026,No,Low,6.3,Standard engagement — quarterly check-in
1818-ESQMW,Female,0,No,No,27,Month-to-month,Fiber optic,Electronic check,89.2,2383.6,No,0.6766,Yes,High,724.23,Send retention offer — add TechSupport bundle
4871-JTKJF,Female,1,No,No,1,Month-to-month,Fiber optic,Electronic check,69.65,69.65,Yes,0.861,Yes,Critical,719.62,Immediate call — offer 2-year contract discount
1415-YFWLT,Female,1,No,No,1,Month-to-month,Fiber optic,Electronic check,89.3,89.3,Yes,0.9121,Yes,Critical,977.41,Immediate call — offer 2-year contract discount
7401-RUBNK,Female,0,Yes,No,18,Month-to-month,Fiber optic,Electronic check,74.8,1438.05,No,0.5926,Yes,High,531.92,Send retention offer — add TechSupport bundle
0506-YLVKJ,Male,0,Yes,Yes,46,Two year,No,Mailed check,20.2,917.45,No,0.0274,No,Low,6.64,Standard engagement — quarterly check-in
8661-BOYNW,Female,0,Yes,No,72,Two year,DSL,Credit card (automatic),84.4,6096.45,No,0.0516,No,Low,52.26,Standard engagement — quarterly check-in
6711-VTNRE,Female,0,No,No,36,Month-to-month,Fiber optic,Electronic check,87.55,3078.1,Yes,0.6046,Yes,High,635.19,Send retention offer — add TechSupport bundle
4815-GBTCD,Female,0,Yes,No,4,Month-to-month,DSL,Electronic check,25.15,99.95,No,0.782,Yes,Critical,236.01,Immediate call — offer 2-year contract discount
2805-AUFQN,Female,0,No,No,25,Two year,No,Credit card (automatic),19.8,475.2,No,0.0444,No,Low,10.55,Standard engagement — quarterly check-in
0980-PVMRC,Female,0,Yes,Yes,40,Month-to-month,DSL,Electronic check,50.85,2036.55,No,0.5377,Yes,High,328.1,Send retention offer — add TechSupport bundle
7233-DRTRF,Male,0,Yes,No,63,Month-to-month,Fiber optic,Electronic check,102.4,6444.05,No,0.6547,Yes,High,804.5,Send retention offer — add TechSupport bundle
3500-RMZLT,Female,1,No,No,15,Month-to-month,Fiber optic,Mailed check,96.3,1426.75,Yes,0.7207,Yes,Critical,832.84,Immediate call — offer 2-year contract discount
3873-NFTGI,Male,0,No,No,14,Month-to-month,DSL,Credit card (automatic),55.5,767.55,No,0.6062,Yes,High,403.73,Send retention offer — add TechSupport bundle
1162-ECVII,Male,1,Yes,No,72,Two year,Fiber optic,Bank transfer (automatic),109.75,7932.5,No,0.2092,No,Low,275.52,Standard engagement — quarterly check-in
7048-GXDAY,Male,0,No,No,39,Month-to-month,Fiber optic,Electronic check,106.4,4040.65,No,0.7169,Yes,Critical,915.34,Immediate call — offer 2-year contract discount
8571-ZCMCX,Female,0,Yes,Yes,47,Two year,DSL,Credit card (automatic),60.0,2768.65,No,0.1042,No,Low,75.02,Standard engagement — quarterly check-in
1169-WCVAK,Male,0,Yes,No,19,Month-to-month,Fiber optic,Credit card (automatic),88.8,1672.35,No,0.5902,Yes,High,628.92,Send retention offer — add TechSupport bundle
4548-SDBKE,Female,0,No,No,5,Month-to-month,Fiber optic,Electronic check,85.2,474.8,Yes,0.8888,Yes,Critical,908.71,Immediate call — offer 2-year contract discount
8066-POXGX,Female,0,No,No,13,Month-to-month,DSL,Electronic check,35.1,446.1,Yes,0.7628,Yes,Critical,321.29,Immediate call — offer 2-year contract discount
7129-CAKJW,Female,0,No,No,17,Month-to-month,Fiber optic,Bank transfer (automatic),80.05,1345.65,No,0.7039,Yes,Critical,676.17,Immediate call — offer 2-year contract discount
8695-ARGXZ,Male,1,Yes,No,34,Month-to-month,Fiber optic,Electronic check,75.55,2425.4,No,0.7565,Yes,Critical,685.84,Immediate call — offer 2-year contract discount
3570-YUEKJ,Female,0,No,No,42,Month-to-month,DSL,Electronic check,49.55,2077.95,No,0.3085,No,Medium,183.43,Loyalty email — highlight service value
4143-OOBWZ,Male,0,Yes,No,5,Month-to-month,Fiber optic,Electronic check,81.3,416.3,Yes,0.8503,Yes,Critical,829.55,Immediate call — offer 2-year contract discount
1555-HAPSU,Female,0,Yes,Yes,71,Two year,No,Credit card (automatic),23.9,1663.5,No,0.0076,No,Low,2.18,Standard engagement — quarterly check-in
1697-NVVGY,Male,1,Yes,No,19,Month-to-month,DSL,Bank transfer (automatic),66.4,1286.05,No,0.4367,No,Medium,347.96,Loyalty email — highlight service value
